marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,49737710,R3GPYH7EUV3PAD,307276902,641692200,A Million Little Pieces,Books,5,3,17,N,N,Only a million?,"Like many of you, I scan these reviews for recommendations on what next to read.  And also like many of you, I have very little free time to waste on fluff or repackaged ego trips. <br /> <br />So after reading many perceptive and highly various reviews, I electronically threw down my ten bucks and change and got myself a copy of \\""A Million Little Pieces\\"" and I haven't looked back since. <br /> <br />The editorial reviews provide enough story outline that I need not repeat it here.  Instead, I will relate the effect this book had on my life. <br /> <br />I read this manual (yes, I see it as a manual, for reasons which will become obvious) in a fevered trance, picturing every nerve-razing detail with hallucinatory clarity.  I read the last sentence, closed the book, and immediately began drinking, sniffing, smoking, and shooting up. <br /> <br />Why would I do such a crazy thing, especially after having finished a tale full of cautionary woe?  Because it is the first step to fame and fortune!  Who can deny the authenticity of the author who willingly and freely indulges his basest needs and then calls them addictions?  I'm not saying it's an easy path.  My alcohol bill alone would fund an ivy-league education, and I apparently owe \\""The Cowboy\\"" over fifty Gs in drug money, but these are investments, investments which will bear rich fruit years from now after I get myself detoxed and an agent. <br /> <br />America loves a reformed sinner!",10/13/2005
US,12167525,R3MW56EXWF9NZD,307276902,641692200,A Million Little Pieces,Books,5,1,1,N,N,This a book that you cannot put down,"From the minute I opened the first page I couldn't put it down. <br />During the process of reading this book I had a family member go through a similar senario. When I finished it I emmediately handed this story to my loved one, who through this book has come to grips with her own addictions and the understanding of self worth. <br />This Story is amazing and I hope all who read it can learn alittle about the process of addiction and recovery. <br />James Frey is a wonderful author and a real true inspiration..",10/13/2005
US,12084863,R1S836J7XFBKL8,307276902,641692200,A Million Little Pieces,Books,5,2,4,N,N,Riveting + insightful,This book is gripping in the reality of pain and suffering and how to try to overcome it. The throws of addiction and the pain to overcome felt chilling while reading it. It's one of the best books I've read. Really an outstanding book!,10/13/2005
US,30449122,R1AF5WHQG0MHES,307276902,641692200,A Million Little Pieces,Books,5,1,2,N,Y,a Million little Pieces,"I am a Mother who lost her son to a drug overdose I highly  <br />reccomend this book to all who are recovering from addiction of any kind.I never knew until i read this book how devistating <br />it is to be at the mercy of these Demons. all family members   <br />Who have felt the pain of loss ,due to addiction this will open your eyes to what the people you love go through .no other book i have read brings this pain to light.James Frey lived to tell us what our loved ones could not.I donated my copy to the recovery house in my town with hope it will help save one person.",10/13/2005
US,28999386,R1XXB5FVVLLUNJ,307276902,641692200,A Million Little Pieces,Books,4,3,5,N,N,"Good to read of overcomers, but did not hold interest!","I read this book because Oprah recommended it and she usually has Sixth Sense when it comes to good books!  <br /> <br />I wish I had ordered Martha Stewart's new book instead. <br /> <br />Although Frey is a good writer--even masterful in places--too much of the book was repetitious.  <br /> <br />One thing he does well is flesh out his characters so they become real, enabling his readers to sympathize with them. I felt the pain of his characters, but the joy of reading about the \\""overcomers\\"" was the highlight of the book. And his dialogue seems realistic. <br /> <br />While I think this book might benefit some people with addictive personalities--in danger of becoming addicted to alcohol and/or drugs--I could only give it a 4-star. It's not for everyone. <br />",10/13/2005
US,49298802,R15R4MCYPUPF8S,307276902,641692200,A Million Little Pieces,Books,5,2,3,N,Y,A Million Little Reasons To Appreciate This Book,"I found this to book to be honest, frank, and real. If you have ever dealt with addiction in your life or know someone who struggles with it, this is a must read. Frey goes inside himself, to the very worst of times and shares every emotion, thought...as he grapples with his demons. BRAVO, James! I have never read a better account of the torture of addiction nor shared the joy of the freedom of its shackles!!! To be able to share this experience as you have is so much more than commendable.",10/13/2005
US,17305125,R1U39EUPZL19QD,307276902,641692200,A Million Little Pieces,Books,1,18,26,N,N,rich kid does bad,"Indulgent, uninspired but unflinching rant about addiction. Jack London, Burroughs, Bukowski all covered this territory with greater  technique and genuine fever.",10/12/2005
US,51621510,R36C9BUHDQINRN,307276902,641692200,A Million Little Pieces,Books,5,2,2,N,N,Top 10 List Entry for Sure,"Never having endured some of the horrific realities that Frey has, I feel somewhat lacking in my abilities to understand the enormity of the consequences of his life.  I can offer this though, I have been down some of these roads and this account of that plight is so truthful it almost hurts.  Frey is truly inspirational and a true testiment to the power of the human mind over itself. <br /> <br />If you have a child, loved one or anyone you care for that has or could ever face difficult decisions involving alcholoism or drug addiction, have them read this book.  Seriously!",10/12/2005
US,19662770,R2M573SRZU6UQT,307276902,641692200,A Million Little Pieces,Books,4,3,4,N,N,somewhat hard work at first but ultimately extremely rewarding,"Lyrical, poetic prose while reading in some places like a whodunnit, with ever larger revelations being dropped like small bombs into the story as you progress. Well crafted. I have to admit I found the first 100 pages a bit slow and couldn't imagine what all the fuss was about. But the payoffs are enormous as you close in on the end of the book. Halfway through it I finally understood why Oprah chose this book for her book club. Frey is smart, talented and ruthlessly honest.    A word of caution. Frey takes two deeply heretical positions to pull himself into recovery that some readers will find very threatening or politically incorrect. The first is that addiction is a choice, not a disease, and addicts always have it within their power to walk away. The second, which is a logical extension of the first, is that the belief in a Higher Power that 12 step programs require is simply another form of addiction, a fiction recovering addicts choose adopt to replace their drug addiction. Frey rejects both as fake, believing that responsibility for addiction -- or bringing it to heel -- lies solely with the individual. These are not positions I am used to hearing people publicly express. Some readers won't care; some will be angered.    Regardless, this book is worth reading.",10/11/2005
US,12084637,R2WCAPJHENS6MP,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,18,22,N,N,Worthwhile Work and Read,There is a lot in this book that portrays the human condition to be one that needs to gain a deeper perspective and insight into the catalyst for inner change within the mind in order for outer change to be evident. An engaging read that is distinguishable as one that lights a path for transformation. A most worthwhile book to disengage from the egoic drama and into a more awakened state.,10/13/2005
US,13277408,RZLPTRGSQL73G,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,3,21,50,N,N,A pleasant read,"I have read THE POWER OF NOW and enjoyed much of the points Tolle makes and this is a credible and sound follow up--as well done as the former. It is a further discussion on the first book, but not much more. I have read all of the reviews here--and I think it's very important  to observe the teacher. History knows the true value of this.  <br /> <br />One correction I want to make is to the gentleman who refers to what someone else pointed out in reference to Rudolph Steiner--what he called the ETHERIC body. That is an exclusive term that only Steiner used. \\""Ethereal\\"" body sounds like a \\""new age\\"" term--but essentially, I am not sure what this man is trying to say that it is \\""outmoded \\""--that's like saying spirituality is \\""old hat \\"". You know? <br /> <br />Anthroposophy (Steiner's term) was started as a decided departure from Theosophy--mainly because Steiner was not interested in the \\""hero-worship\\"" of the young J. Krishnamurti. (Krishnamurti later left Theosophy, too , and went on his own). Steiner is considered a luminary of the first order--there has been no one quite this man; this, I want to say, very modest and self-effacing man, whose works are in the hundreds. Thousands of his lectures have been turned into books. (see the Anthroposophic Press). He is \\""heady\\"" stuff, and not easy to read (at least, for me). <br /> <br />With that said: I visited Tolle's website. Read his \\""interview\\"" on his new book. He seems to be quite enamoured with himself. (You know, all this \\""change\\"" he's responsible for.) This can become a bit dangerous. That's what  I see. Only an observation.Think of it as you wish. <br />",10/13/2005
US,13026924,R1VHEFNDJIFH12,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,4,21,42,N,N,No one here has said this is NOT a good read,"So please, chill. I truly enjoyed this follow up to \\""The Power of Now\\"". I read it in one night I liked it so much! But I am a mature, open-minded person. So what is the matter with you die-hard Eckhart fans? \\""Barbara-Rose\\""--you know --the one with the advertised website and PhD written next to her name couldn't be more indicative of someone who's on the \\""New Age\\"" bandwagon. So, \\""spiritual\\"" girlfriend needs to chill, too. <br /> <br />Yes, he's brilliant. No one  here is saying he is not a good communicator--and that goes for the individuals who are simply saying: his CHARACTER IS IN QUESTION! That is an important thing. No matter the brilliant talks. I heard him do a most fascinating talk in Canada that went on for four hours and it was the most brilliant thing I had ever heard. No one is discrediting his work as a spiritual messenger--but just get it, please, that there's another side to his character. According to people who have had real experienced with this man. (they don't trash his work!). It seems shocking, but many people are like this. Usually men who want to \\""rule\\"" in what they do and it looks like Tolle is not giving up the scepter any time soon.(I realize I `m now going to be labeled a blasphemer by alluding to the idea that he may be \\""ego\\"" tistical-?) But I say, yeah, he's probably a conceited jerk, even though he's as cute as a chipmunk. For shame!   <br /> <br />These other \\""reviewers\\"" are not \\""clowns\\"" nor do they sound stupid. What they've said is worth considering. In fact, I'd love to hear more. <br />",10/13/2005
US,12077804,RF45PCP1XDME6,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,28,37,N,N,"great book, but...","what is with the slandering character reviews?  This sounds like a gossip column.    How can you take these slandering reviews seriously?  How do you know they're true when you can tell they're coming from a place of fear, hostility, and jealousy?      Eckhart seems like a very private person.  He is not even doing a book tour to promote A New Earth, so he obviously doesn't care about fame, publicity and money.    You can get a free interview DVD from his website so you can all judge his character yourself and quit writing here about it.  This is about the message in the book folks!    The book I found to be very good.  A wonderful, truthful message.  No need to bring the man into it.  That is all ego and distracts from the message.",10/13/2005
US,12085721,R2PN4FDXVM2I4M,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,26,36,N,N,Great book to read...but the attack reviews,"I really liked this book and came here to write my review when i noticed the attack reviews. What's up with the reviewer below attacking and making fun of others?  <br />This is the epitome of what Tolle is NOT teaching. It's about removing the obstacles of EGO to bring greater peace on the planet. And what's up with reviewers attacking Tolle's character? It's a book, and a darn good one too. This is not the forum for airing personal attacks, it's a forum for worthwhile BOOK reviews - not personality reviews.  <br /> <br />Aside from the reviews, I enjoyed reading this book, and learned a lot. I only read `The Power of Now' not the other ones, but this book is a great follow up. Highly recommended! <br />",10/13/2005
US,12084863,RU0J4V5OJFHIT,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,32,39,N,N,Superb + Enlightening!,"Awesome book! I don't know which one I like better, his first or this one. I loved the way this book reads, and it's a great one to pick up and open to any page, sure to get enlightenment from any one of them! I've highlighted so much in this book. Eckhart has a way with words that just sink in. This is an excellent book and one to definitely re-read!",10/13/2005
US,52152616,R3OJV67VN1SSEY,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,20,28,N,N,Long wait but worth it!,"Eckhart's new book is worth the wait. I could hardly put it down last night but after I started seeing double print I decided it was time. I don't understand why people feel the need to trash Eckhart. He has opened my eyes and heart to a whole new world. Buy the book, you won't be dissappointed.",10/12/2005
US,13178932,R3EKF5GBQKU7RA,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,3,32,71,N,N,As good as any could expect,"(I give it *** and 1/2 stars)  I enjoyed Eckhart's earlier book and have read it several times. I am not a big one for listening to talks on CD and such, but I see there are several out there to choose from. There seems to be  an entire industry built around Tolle and yes, he's making money. Okay. <br /> <br />I also know that on his website, there are these pictures of him that you can actually buy, and I believe in various sizes! I think that's kind of ridiculous. As far as what one person may know of Tolle, I am sure he puts on that  \\""pious\\"" and virtuous impression quite well with many or probably, the majority of people.  <br /> <br />As an ideal, Tolle speaks of getting over the ego, etc. but those pictures? The money he's making? To me, he looks like  the proverbial cat that swallowed the canary! <br /> <br />You New Agers! <br /> <br />I did hear Eckhart speak at an event, and  I definitely saw someone who's got quite an ego. Sorry. It's what I witnessed and I don't altogether buy his \\""persona\\"".  These others have a right  to say what they experienced with the man and to say that they are coming from this bs about a \\""pain body \\"" is  pathetic if not, presumptuous. You have an unpleasant experience. You say something--especially about a person who contributed to that so-called state, and claims he's so knowing about such things. <br /> <br />I  think there are people who are so loyal to this man, they don't want to see anything else. And that can be dangerous. <br /> <br />But I have to admit, I like this guy's work!  <br />",10/12/2005
US,16306724,RQ3IUF4UB5KHW,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,3,16,62,N,N,A worthy read...but...,"Yes, yes. It's a good book. No one is saying it isn't in line with Tolle's general view. And it's well-written. But I'm going to give some consideration to what some very intelligent people are saying about the messenger. It is important. And I can't help but notice that the reviewers writing this off are both MALE. (\\""Clowns\\""?)     I am female and I am definitely looking at this. Why? Because I know if Eckhart were female, that person would have never gotten such praise. We are trained to think of \\""God\\"" as Male from toddler-hood. Yes, it leaves an impression as to who has spiritual \\""authority\\"". That this  other person was saying Tolle is Sexist--no one seemed to bat an eyelash. \\""Clowns\\""? Hardly. Those entries are smart and thought-provoking commentaries. Very legitimate. And yes, they aren't exactly referring to Tolle BEFORE his big spiritual breakthrough. (Glastonbury, England is where Tolle lived back in the early 90's.) Or that \\""detachment\\"" is ok in the light of morality. He's a big spiritual guy, that Tolle, so he's excused.  Right? You bet that's a typical male viewpoint.     How nonsensical!.",10/12/2005
US,52919074,R26KG18A7MH4SL,525948023,418107642,A New Earth: Awakening to Your Life's Purpose,Books,5,18,26,N,Y,For those who knew him when,"If all of you who knew Mr. Tolle way back when had read the preface to The Power of Now, you would have learned that the person you knew underwent perhaps the most profound spiritual transformation possible around the time of his 29th birthday.  It would not surprise me if that person was arrogant, egotistical, sexist, or worse.  He himself suffered from this egotism to the point of contemplating suicide. <br /> <br />I think it's be safe to assume that the person that emerged from that single transformative experience, lived his teaching for twenty years and began to write it down only recently, bears little relation to the person you knew. <br /> <br />Though I've never met Mr. Tolle, I can imagine that the personality of a fully-realized, or \\""enlightened\\"" human being might still manage to offend certain people.  The enlightened state is one of both detachment and great compassion; ironically, the detachment of egolessness can easily be misinterpreted as egotism.  I believe Ramana Maharshi appeared that way to some.  See the Tao te Ching (Stephen Mitchell translation) for a more detailed description of such a person. <br /> <br />And once again, even if Mr. Tolle could not embody his teaching 100% of the time, it detracts nothing from his works.  The proof of the value of his teaching lies in the lives transformed by it, such as mine, from one of brooding, self-involvment, and pain, to lightness, joy and ease.   <br /> <br />Pick up a copy and give it a try.  Just keep reading it, and try to live with the teaching.   <br /> <br />Review: I have not read this new book yet, but thus far the original is my favorite book.  I can go back time and again.  In Stillness Speaks, Tolle experimented with a more concise, poetic style that I believe did not suit him as well as his extended discourses.  From the sounds of things, his new book goes back to that original style.",10/12/2005
US,14689678,R2TJQNUGQNX5AH,037582670X,342317933,"Eldest (Inheritance, Book 2)",Books,4,1,6,N,N,Please disreguard the poor reviews...,"This book was just as entrancing as the first, Eargon.  I think the author uses wonderful language and beautiful descriptions.   <br /> <br />The others who claim it was boring only say that because the things that were easy to predict from the first book didn't occur until the last 50 pages of this long story.  Which I have found is how most trilogies are written. <br /> <br />I recommend the book to anyone who likes fantasy books.  If you like Eargon, then you will like this book because the character truly grows right before your eyes.  Its fun to see the transformation from boy to man portrayed so well in a book. <br />",10/13/2005
US,17308457,R1UAWH4QSUN6VN,037582670X,342317933,"Eldest (Inheritance, Book 2)",Books,5,1,7,N,N,"Kvetha Fricai. -- Greetings, Friend.","While Eragon was riviting Eldest lays the ground work for the next chapter in the Inheritance saga.  To me, it seems as if Paolini is following in the footsteps of J.R.R. Tolkien, the author of The Hobbit and The Lord of the Rings Trilogy.  Just like Tolkien, Paolini's first book Eragon is but the first chapter, it's exciting and, like The Hobbit, a mere begining.  In my opinion, as the second chapter to the Inheritance saga, Eldest far surpasses Tolkien's Fellowship of the Ring.  I say this because it's a wholesome story and easily understood by readers, or audiences, of all ages.  But more importantly the ending leaves you wanting more, you want to know what will become of Eragon and his shimmering dragon... <br />If you enjoyed The Lord of the Rings, or most any fantasy book filled with magic and wonder, it is my opinion the you will love the Inheritance series. <br />Thank you for your time, I hope you found my review helpful... <br />\\""May good fortune rule over you/Peace live in your heart/And the stars watch over you.\\""",10/13/2005
